year;week_number;store_id;department_id;uto_value;bests_value;tc_percent_value;twenty_eighty_percent_value;turnover_value;gold_value;uto_rating;bests_rating;tc_percent_rating;twenty_eighty_percent_rating
2025;18;94;3;4.86;4.8;8.11;46.99;70.7;89;12;12;1;3
2025;19;94;3;4.99;4.1;7.83;46.26;68.1;85;12;10;1;4
2025;20;94;3;5.41;4.1;7.4;47.37;67.2;84;13;12;1;3
2025;21;94;3;3.74;3.3;8.69;46.15;63.9;84;8;8;1;3
2025;22;94;3;4.51;2;7.06;46.65;63;94;12;5;1;7
2025;23;94;3;4.17;1.4;8.03;46.01;58.5;84;9;3;1;5
2025;24;94;3;3.88;2.1;8.43;44.75;50.2;96;11;5;1;6
2025;25;94;3;5.8;2.7;7.79;42.01;46.7;83;12;7;2;10
2025;26;94;3;5.99;2.1;7.09;47.19;52.2;87;9;6;1;3
2025;27;94;3;6.75;1.3;7;48.8;53.9;90;11;2;1;3
2025;28;94;3;6.75;1.3;8.67;47.02;57.1;97;11;2;1;5
2025;29;94;3;3.32;7.3;9.68;46.36;46.1;95;11;12;1;4
2025;30;94;3;7.09;3.9;8.8;46.69;47.3;91;12;9;1;4
2025;31;94;3;8.2;2.7;9.09;46.24;48.8;90;13;4;1;3
2025;32;94;3;4.02;1.9;9.41;47.5;49;77;13;2;2;3
2025;33;94;3;5.27;3.6;10.95;45.23;54.5;94;13;11;2;3
2025;34;94;3;1.72;1.8;10.42;43.09;56.9;85;2;4;2;4
2025;35;94;3;3.84;0.6;10.91;41.25;61.2;93;12;2;2;4
2025;36;94;3;1.77;1.3;13.07;34.3;61.6;90;6;3;2;7
2025;37;94;3;1.84;2;14.39;40.55;65.2;93;4;8;2;8
2025;38;94;3;2.08;3.3;14.4;39.01;63.4;94;6;13;2;9
2025;39;94;3;1.76;2.5;14.4;39.01;63.4;96;6;9;2;9
2025;40;94;3;1.27;2.6;12.21;40.36;56.6;94;4;5;2;7
2025;41;94;3;1.45;2.6;12.35;40.91;59;90;4;6;2;7
2025;42;94;3;0.88;2.6;11.76;40.12;55.1;94;1;7;2;8
2025;43;94;3;1.93;1.3;11.7;39.91;52.5;94;7;3;2;7
2025;1;7;4;5.67;4.7;15;32.4;67.5;89;12;14;7;2
2025;2;7;4;4.14;5.1;15.6;31.5;68.8;98;7;11;8;2
2025;3;7;4;6.43;11.8;15.3;30.8;68.1;97;10;14;7;2
2025;4;7;4;11.22;8.2;16.2;30.7;66.1;86;12;12;9;2
2025;5;7;4;7.04;9.4;15.3;34.3;69.7;84;9;12;9;8
2025;6;7;4;7.62;5.4;21.8;25;65.5;73;12;10;10;10
2025;7;7;4;6.24;8.3;15.48;47.26;64.1;85;10;12;7;11
2025;8;7;4;7.91;3.2;17.56;27.39;62.2;96;15;7;7;6
2025;9;7;4;4.62;4.8;17.27;27.59;63.6;97;7;10;7;11
2025;10;7;4;7.03;6;0.1;34.43;62.6;82;12;12;6;8
2025;11;7;4;6.94;6.6;16.19;28.96;65;81;11;13;7;8
2025;12;7;4;6.48;7.2;16.54;26.83;63.1;86;7;13;7;12
2025;13;7;4;6.54;8.6;15.91;28.25;58.9;77;8;13;7;7
2025;14;7;4;7.32;5.4;17.14;27.21;55.3;30;12;13;7;9
2025;15;7;4;6.58;6;13.05;32.45;51.1;79;11;12;7;5
2025;16;7;4;7.72;9.9;12.73;29.51;44.3;72;12;13;8;12
2025;17;7;4;11.64;8.7;15.74;32.92;47.8;80;12;13;8;9
2025;18;7;4;9.87;4.7;15.24;32.07;51;70;12;13;8;8
2025;19;7;4;6.44;4.7;13.96;34.54;52;82;11;11;8;7
2025;20;7;4;7.07;3;13.37;35.6;51.9;84;12;4;8;6
2025;21;7;4;5.46;2.9;12.74;32.85;49.1;80;10;4;8;11
2025;22;7;4;7.23;5.1;8.69;36.82;53.7;73;12;10;4;8
2025;23;7;4;9.33;2.3;8.05;37.77;50.2;89;13;5;1;5
2025;24;7;4;5.33;4.5;8.8;39.46;49.8;83;10;10;2;3
2025;25;7;4;3.82;1.2;7.58;39.38;50;96;4;4;2;2
2025;26;7;4;2.94;0.6;7.64;40.2;51.3;89;2;1;3;3
2025;27;7;4;3.97;0.6;7.89;39.83;48.4;92;11;2;3;3
2025;28;7;4;3.97;0.6;7.14;40.69;47.5;95;7;2;3;3
2025;29;7;4;4.7;0.6;6.72;43.14;49;88;10;1;3;1
2025;30;7;4;5.61;1.8;6.36;42.56;48.3;89;10;5;2;2
2025;31;7;4;9.04;3.4;8.04;43.08;52.8;85;13;8;4;3
2025;32;7;4;7.36;2.9;8;42.93;51.5;84;9;8;5;3
2025;33;7;4;6.51;4.1;7.68;41.72;52;84;11;10;5;4
2025;34;7;4;4.6;3;6.93;40.81;52.9;88;11;4;4;4
2025;35;7;4;5.68;1.2;7.63;39.68;48.4;91;11;3;4;5
2025;36;7;4;3.85;2.4;9.03;35.81;49.6;82;10;5;3;2
2025;37;7;4;4.4;0;6.6;41.03;48.8;87;9;1;2;2
2025;38;7;4;3.25;2.5;6.4;41.95;47.5;91;6;5;2;2
2025;39;7;4;5.02;1.2;6.4;41.95;47.5;90;11;3;2;2
2025;40;7;4;3.41;1.8;6.34;40.95;52.2;93;8;3;3;3
2025;41;7;4;3.9;3.1;6.49;41.25;52.4;96;5;7;2;1
2025;42;7;4;3.5;1.2;6.14;41.4;53.6;97;6;3;2;1
2025;43;7;4;3.41;2.4;6.6;42.34;56.2;91;7;7;2;3
2025;1;14;4;5.28;4.5;21.7;29.9;88.6;87;10;13;14;6
2025;2;14;4;3.11;4.5;21.9;29.4;87.6;95;4;7;14;6
2025;3;14;4;4.62;9.8;21.9;29.2;88.9;99;4;10;14;4
2025;4;14;4;5.65;5;22.8;28.1;86.1;85;2;7;12;7
2025;5;14;4;4.91;7.2;22.1;40.5;90.3;83;1;10;12;4
2025;6;14;4;5.59;8.3;28.1;24.6;84.5;72;3;12;13;11
2025;7;14;4;7.16;8;20.84;40.15;85.7;83;12;11;12;12
2025;8;14;4;6.23;3.4;24.91;26.14;79.2;97;9;8;12;3
2025;9;14;4;4.48;3.4;23.72;28.99;78.5;95;6;6;12;8
2025;10;14;4;5.39;2.4;0.07;36.56;80.8;74;8;5;3;5
2025;11;14;4;5.11;3.6;23.05;28.74;80.5;77;4;9;12;9
2025;12;14;4;8.85;4.8;22.4;27.42;77.5;86;12;11;13;10
2025;13;14;4;6.72;5.4;21.12;27.18;69.9;79;9;11;13;12
2025;14;14;4;6.87;3.6;20.72;26.94;64.6;39;11;10;12;11
2025;15;14;4;7.06;4.1;15.18;29.93;60.4;77;12;10;10;10
2025;16;14;4;7.79;6.9;15.5;32.6;52.2;74;13;12;12;6
2025;17;14;4;16.2;6.1;19.64;32.52;54.8;81;13;12;13;10
2025;18;14;4;12.3;3;18.71;31.71;57.2;65;13;10;12;10
2025;19;14;4;7.73;3;16.59;33.96;58.9;82;13;5;11;9
2025;20;14;4;6.5;4.3;16.27;34.23;61.5;83;11;8;11;9
2025;21;14;4;6.15;5;15.47;34.38;58.9;84;11;12;11;8
2025;22;14;4;7.51;3.1;12.55;38.27;66.6;73;13;6;9;3
2025;23;14;4;8.36;0.6;11.1;39.85;63;83;12;1;9;2
2025;24;14;4;5.03;1.2;13.9;39.06;61.6;84;8;1;9;4
2025;25;14;4;3.29;0.6;12.18;38.82;62.1;94;3;2;9;4
2025;26;14;4;2.8;0.6;13.18;38.54;65.4;94;1;2;10;7
2025;27;14;4;2.98;2.4;13.13;39.98;59.7;95;1;7;12;2
2025;28;14;4;4.12;2.4;12.37;39.1;58.9;96;9;7;11;5
2025;29;14;4;4.64;1.2;11.55;41.46;59.8;88;9;3;11;3
2025;30;14;4;6.03;3;10.98;42.55;56.5;90;11;9;8;3
2025;31;14;4;7.14;1.7;12.31;42.54;60.2;86;8;2;11;4
2025;32;14;4;5.46;1.2;11.92;42.7;61.5;87;7;2;10;4
2025;33;14;4;5.71;1.8;11.4;42.92;62.9;83;10;1;8;3
2025;34;14;4;3.75;1.8;10.62;40.94;63.2;91;5;1;8;3
2025;35;14;4;4.55;0;10.57;40.33;62.6;93;6;1;8;3
2025;36;14;4;2.73;0;12.8;34.12;60.8;77;2;1;10;4
2025;37;14;4;3.26;0;9.22;39.57;58.9;89;5;3;7;5
2025;38;14;4;2.58;1.9;8.65;39.88;56.4;93;2;2;7;5
2025;39;14;4;2.65;0.6;8.65;39.88;56.4;93;2;2;7;5
2025;40;14;4;3.41;1.2;8.7;40.75;60.4;95;7;2;7;4
2025;41;14;4;2.91;2.4;9.7;39.94;62.7;97;1;4;8;7
2025;42;14;4;2.35;0.6;9.39;40.03;61.5;98;1;1;7;5
2025;43;14;4;2.21;0.6;9.11;41.8;64.7;92;1;1;7;4
2025;1;94;4;7.48;4.3;15.4;31.3;63.5;86;13;12;9;3
2025;2;94;4;5.32;4.1;15.7;31.5;65.2;100;11;6;9;3
2025;3;94;4;5.4;11.4;15.8;30.1;65.6;98;6;13;8;3
2025;4;94;4;6.43;10.2;16;30.3;64.8;89;4;13;6;3
2025;5;94;4;5.58;11.4;14.8;40.7;67.6;79;3;13;7;3
2025;6;94;4;5.67;10.4;21.7;25.3;62.5;78;6;13;9;9
2025;7;94;4;6.49;10.1;13.92;40.8;61.4;88;11;13;5;13
2025;8;94;4;7.06;3;18.55;27.25;64.6;96;10;6;8;5
2025;9;94;4;3.9;6.2;18.32;30.03;64.7;90;4;12;8;7
2025;10;94;4;5.81;3.7;0.12;36.5;66.8;79;9;10;8;6
2025;11;94;4;5.66;2.5;15.98;29.82;69.2;81;5;6;6;7
2025;12;94;4;6;1.9;15.9;28.02;62.6;86;5;5;6;6
2025;13;94;4;7.22;4.2;15.15;28.2;61.2;78;11;9;6;8
2025;14;94;4;5.68;1.8;13.78;28.48;55;31;8;5;2;5
2025;15;94;4;5.44;3.6;10.27;32.04;51.1;79;10;8;4;6
2025;16;94;4;5.88;5.8;10.48;31.55;45.7;71;10;11;5;10
2025;17;94;4;9.69;3;13.82;35.52;48.6;75;11;6;6;5
2025;18;94;4;7.49;3.5;13.7;33.79;48.9;69;10;11;6;5
2025;19;94;4;7.13;4.8;12.62;36.91;50;76;12;12;7;3
2025;20;94;4;7.68;4.8;12.99;37.79;50.5;84;13;13;7;3
2025;21;94;4;6.2;1.8;12.67;34.65;48.3;85;12;3;7;7
2025;22;94;4;6.51;2.9;10.57;39.99;54.4;73;10;4;8;2
2025;23;94;4;6.92;3.8;9.06;40.92;48.9;81;10;10;5;1
2025;24;94;4;4.82;2.4;10;40.93;47.5;75;7;2;5;1
2025;25;94;4;4.39;0;7.87;39.06;48.5;96;6;1;4;3
2025;26;94;4;2.97;0.6;7.53;38.45;51.1;93;4;3;2;8
2025;27;94;4;3.01;0.6;6.76;39.79;49.5;95;2;3;1;4
2025;28;94;4;3.39;0.6;6.58;42.33;50;96;4;3;2;2
2025;29;94;4;3.82;3.2;5.9;39.16;46.3;95;4;9;1;6
2025;30;94;4;5.57;3.8;6.07;41.18;45.6;91;9;11;1;4
2025;31;94;4;7.26;2.6;6.54;44.82;48.6;89;10;5;1;2
2025;32;94;4;5.33;1.3;7.09;44.2;49.5;84;6;3;3;2
2025;33;94;4;5.62;2.5;6.9;43.69;50.1;76;9;3;3;2
2025;34;94;4;4.85;3;6.75;43.45;51.2;89;12;5;3;2
2025;35;94;4;5.11;1.9;7.78;44.17;49;94;10;7;5;1
2025;36;94;4;3.09;1.3;9.41;34.18;49.5;74;5;3;4;3
2025;37;94;4;4.06;1.3;7.54;43.14;47.5;89;8;6;5;1
2025;38;94;4;3.53;1.9;7.12;42.23;45.4;94;7;3;4;1
2025;39;94;4;3.46;1.4;7.12;42.23;45.4;84;4;4;4;1
2025;40;94;4;2.91;1.9;6.87;42.91;44.4;94;4;5;4;1
2025;41;94;4;4.47;1.9;7.79;40.98;50.4;92;10;3;6;2
2025;42;94;4;3.12;1.2;7.66;39.33;49.8;98;2;4;6;7
2025;43;94;4;3.04;1.9;8.1;44.91;51.7;88;5;4;5;1
2025;1;7;5;10.93;4.8;9.5;30.3;38.6;53;10;6;3;10
2025;2;7;5;7.38;9.4;9.7;28.9;34.8;80;8;7;4;11
2025;3;7;5;9.95;14.3;7.6;28.6;32.5;50;7;10;1;11
2025;4;7;5;18.95;5.2;6.5;31.1;43.1;49;11;7;1;7
2025;5;7;5;11.2;2;4.8;39.8;45.2;64;6;4;2;7
2025;6;7;5;8.12;2;8.1;28.2;47.8;70;7;4;1;9
2025;7;7;5;5.52;1.9;6.09;36.15;43.9;72;5;4;2;4
2025;8;7;5;7.82;6;5.49;27.4;42.7;70;10;13;1;3
2025;9;7;5;8.67;4.2;5.7;27.59;44.8;74;11;9;1;10
2025;10;7;5;10.54;5.3;0;37.1;45.5;65;11;11;1;8
2025;11;7;5;8.79;3.8;4.79;30.68;49.7;70;8;9;1;7
2025;12;7;5;8.46;3;5.1;30.91;49.7;71;10;6;1;6
2025;13;7;5;8.32;4;5.34;29.61;47.3;69;10;6;1;7
2025;14;7;5;6.81;3.1;6.88;28.9;45.9;71;5;5;1;6
2025;15;7;5;8.42;5.1;3.66;35.39;45.1;80;10;10;1;11
2025;16;7;5;9.72;3.1;2.72;39.52;43.7;74;13;7;1;6
2025;17;7;5;13.62;3.9;4.19;37.1;50.6;77;12;11;1;9
2025;18;7;5;5.59;4;5.03;37.68;51.7;76;4;10;1;10
2025;19;7;5;2.96;2.1;4.32;35.29;45.1;76;3;5;1;11
2025;20;7;5;5.09;5.1;4.39;31.27;43;67;6;10;1;13
2025;21;7;5;6.24;3;3.18;34.53;42.6;70;7;6;1;12
2025;22;7;5;4.68;3;2.64;37.32;44.8;68;4;5;1;8
2025;23;7;5;4.54;6.1;2.67;37.33;44;48;2;13;1;10
2025;24;7;5;5.75;3;3.59;37.4;46.1;52;9;6;1;11
2025;25;7;5;4.05;1.9;3.04;34.95;42;78;6;3;1;13
2025;26;7;5;5.18;0.9;3.13;35.8;43.3;73;9;2;1;11
2025;27;7;5;5.88;4;5.11;34.64;45.3;67;8;9;2;13
2025;28;7;5;5.88;4;4.22;37.76;45.1;65;8;9;2;9
2025;29;7;5;6.1;3;4.45;36.03;42.5;74;7;8;2;13
2025;30;7;5;5.13;7.2;4.75;36.1;43.5;54;7;13;2;12
2025;31;7;5;5.51;4;4.69;35.59;42.4;75;8;11;2;11
2025;32;7;5;4.76;5.9;3.93;35.49;41.5;75;6;12;2;13
2025;33;7;5;5.66;3.9;4.5;35.1;41.4;71;10;9;2;13
2025;34;7;5;4.76;5;4.38;36.96;39.9;71;8;11;2;12
2025;35;7;5;5.45;2.1;4.01;38.79;39.7;62;10;2;2;10
2025;36;7;5;7.18;7.7;4.17;29.6;40;51;12;11;1;9
2025;37;7;5;8.46;5.8;2.84;38.95;41.7;88;12;9;1;9
2025;38;7;5;5.82;8.3;3.32;37.86;41.7;74;7;13;1;12
2025;39;7;5;5.46;6.6;3.32;37.86;41.7;70;9;10;1;12
2025;40;7;5;6.44;3.8;3.32;35.95;42.8;80;13;6;1;11
2025;41;7;5;5.53;2.7;3.7;34.93;42.7;61;11;5;1;10
2025;42;7;5;3.82;6.1;3.59;35.62;40.2;67;6;13;1;9
2025;43;7;5;3.95;5.3;4.44;35.06;39.8;72;10;12;1;7
2025;1;14;5;6.25;0;10.1;28.9;54.2;40;4;1;5;12
2025;2;14;5;4.37;3;10.7;28.4;52;72;4;1;6;12
2025;3;14;5;6.26;5.1;10.4;28.7;49.9;46;3;4;6;10
2025;4;14;5;12.96;5.2;9;29.8;61.8;50;5;7;6;11
2025;5;14;5;10.18;4.3;7.5;36.5;65.8;79;4;8;8;12
2025;6;14;5;9.53;2.1;12.1;28;70.3;78;8;5;7;10
2025;7;14;5;9.27;2.1;9.39;35.84;70.2;74;11;5;9;6
2025;8;14;5;8.38;1.1;7.46;26.04;66.8;83;12;4;4;2
2025;9;14;5;8.46;2;7.33;25.74;65.3;76;10;4;4;12
2025;10;14;5;8.15;2.1;0;34.03;64.4;84;8;7;2;12
2025;11;14;5;10.54;6.3;7.03;24.67;67.9;71;11;12;3;13
2025;12;14;5;10.92;0;7.44;26.09;71.8;76;12;1;2;13
2025;13;14;5;7.55;4.8;7.53;26.18;66.8;67;8;8;2;12
2025;14;14;5;7.38;3.9;7.93;25.19;66;40;6;8;3;13
2025;15;14;5;7.5;5.7;4.63;35.48;62.5;66;8;12;2;10
2025;16;14;5;9.52;1.8;3.78;35.58;58.6;76;12;3;2;10
2025;17;14;5;8.44;0;5.28;35.41;64;92;5;1;2;11
2025;18;14;5;6.76;1;5.68;35.12;62.6;85;10;4;2;12
2025;19;14;5;6.52;3;5.04;34.48;61.4;81;11;8;2;12
2025;20;14;5;7.84;2.9;6.32;34.23;63.4;71;11;5;2;12
2025;21;14;5;5.53;1;6.13;33.65;64;71;5;1;3;13
2025;22;14;5;6;7.8;6.31;35.42;66.5;70;7;13;3;12
2025;23;14;5;5.2;3.7;5.76;36.9;66.8;48;6;9;3;11
2025;24;14;5;4.59;0.9;6.44;37.18;71;66;6;1;5;12
2025;25;14;5;4.2;0.9;6.47;38.84;69;89;7;1;6;9
2025;26;14;5;5.03;2.9;6.8;38.22;65;75;8;6;6;8
2025;27;14;5;6.46;1.8;9.01;36.97;68.1;79;11;4;11;10
2025;28;14;5;6.46;1.8;7.66;36.52;63.8;81;11;4;8;11
2025;29;14;5;6.66;0;6.8;37.1;57.2;63;10;1;6;11
2025;30;14;5;5.01;1.7;6.86;37.12;59.5;63;6;7;8;11
2025;31;14;5;5.78;3.7;6.41;34.37;62.8;86;10;8;6;13
2025;32;14;5;5.13;1.8;7.19;36.83;66.9;74;7;6;8;11
2025;33;14;5;5.6;4.8;6.74;37.51;68.2;70;9;12;7;10
2025;34;14;5;3.8;3.9;6.27;33.84;61;87;6;9;6;13
2025;35;14;5;5.02;4.7;5.96;34.31;57;66;8;7;7;13
2025;36;14;5;5.07;5.5;7.06;26.17;56;58;5;5;5;13
2025;37;14;5;5.18;3.9;5.19;36.35;53.5;88;3;5;4;11
2025;38;14;5;7.55;5.6;4.68;36.97;54.4;81;11;9;4;13
2025;39;14;5;5.35;6.7;4.68;36.97;54.4;75;8;11;4;13
2025;40;14;5;4.95;4.6;5.43;34.76;58.1;80;10;8;4;13
2025;41;14;5;4.2;3.6;6.08;32.33;62.1;60;6;9;4;13
2025;42;14;5;4.71;4.3;6.07;32.9;59.6;70;11;10;5;13
2025;43;14;5;3.57;2.9;6.57;32.7;58.3;77;7;7;7;12
2025;1;94;5;14.24;5;11.9;33.2;46;38;13;7;8;5
2025;2;94;5;10.16;5.1;11.5;33.6;46.2;74;12;3;7;5
2025;3;94;5;8.86;9.8;11.3;31;45.7;53;5;8;8;6
2025;4;94;5;10.05;1;11.5;31.7;56.4;53;3;2;10;5
2025;5;94;5;6.29;3.1;9.3;41.6;56;71;2;5;11;4
2025;6;94;5;7.22;5.3;13.9;32.6;59.2;72;5;11;10;3
2025;7;94;5;7.53;2.2;10.77;41.2;56.5;73;8;7;10;10
2025;8;94;5;8.01;2.1;9.7;30.77;51.6;82;11;5;9;9
2025;9;94;5;11.14;2;9.34;31.32;51.1;82;12;5;8;5
2025;10;94;5;9.78;0;0;39.78;53.7;83;10;1;4;6
2025;11;94;5;10.94;4;7.73;32.09;52.1;79;12;10;4;4
2025;12;94;5;8.69;4;8.29;30.41;51.5;68;11;9;4;8
2025;13;94;5;8.75;2;8.88;30.12;49.6;67;11;2;6;6
2025;14;94;5;10.85;0;7.79;31.42;55.5;34;11;2;2;3
2025;15;94;5;7.56;1;6.45;38.66;54.7;68;9;2;6;6
2025;16;94;5;6.98;1;6.73;40.26;55.4;72;7;2;11;5
2025;17;94;5;6.81;2;7.97;38.4;58;81;3;5;7;6
2025;18;94;5;4.73;2;7.73;39;57;85;3;6;6;9
2025;19;94;5;4.9;2;7.6;41.15;53.5;75;8;4;7;7
2025;20;94;5;4.88;2.9;7.27;38.04;54.6;72;5;6;4;9
2025;21;94;5;4.95;3.7;7.51;35.45;53.3;76;4;10;5;11
2025;22;94;5;4.74;1.9;6.94;37.24;56.4;55;5;4;5;9
2025;23;94;5;5.05;1;6.51;38.89;58.7;47;5;3;5;6
2025;24;94;5;4.32;3;6.27;40.52;57.4;72;5;7;4;5
2025;25;94;5;3.98;4;4.65;38.99;49.6;85;5;9;3;8
2025;26;94;5;4.42;1.1;5.7;38.74;50.7;77;5;3;3;7
2025;27;94;5;4.48;1;5.98;39.35;55.1;82;4;2;4;7
2025;28;94;5;4.48;1;5.42;40.78;50.9;70;4;2;4;4
2025;29;94;5;4.91;2.1;5.11;39.39;41.2;64;5;6;3;7
2025;30;94;5;4.71;1;4.83;37.52;42.4;71;5;4;3;10
2025;31;94;5;6.52;0;5.54;38.27;43;83;12;1;4;8
2025;32;94;5;4.11;1;5.59;39.59;42.6;77;5;3;4;7
2025;33;94;5;5.03;2.1;5.57;40.16;43.6;71;6;5;4;7
2025;34;94;5;4.41;4.1;6.32;42.09;44.3;79;7;10;7;5
2025;35;94;5;4.41;8.2;5.6;42.13;40;66;6;12;6;4
2025;36;94;5;3.58;7.5;7.58;31.49;40;53;1;9;7;5
2025;37;94;5;5.65;10.8;5.71;40.16;37.8;90;6;12;7;4
2025;38;94;5;5.5;5.8;5.37;42.09;40.3;80;6;10;5;5
2025;39;94;5;4.84;6.1;5.37;42.09;40.3;75;5;8;5;5
2025;40;94;5;4.53;3.8;5.56;36.97;46.3;87;7;7;6;9
2025;41;94;5;4.11;2.9;5.16;35.88;48.3;64;5;7;3;8
2025;42;94;5;3.92;4.5;4.94;36.17;46.2;79;7;11;3;8
2025;43;94;5;4.32;2.8;5.23;34.81;47.4;83;11;6;2;9
2025;1;7;6;6.31;1.1;13.4;43;46.9;75;7;2;12;7
2025;2;7;6;4.28;2.4;12.3;39.8;41.1;11;5;4;9;10
2025;3;7;6;4.8;4.8;11.6;43.2;37.5;75;3;4;9;5
2025;4;7;6;5.26;4.7;11.2;43.6;38.2;67;1;4;10;5
2025;5;7;6;5.05;2.4;6;50.5;40.1;82;2;5;4;6
2025;6;7;6;3.46;1.2;10.8;38.5;37.9;78;2;1;2;7
2025;7;7;6;5.26;1.2;5.9;52.85;38.4;76;5;2;1;1
2025;8;7;6;4.26;1.2;8.18;39.05;41.7;88;5;1;6;6
2025;9;7;6;4.78;1.2;8.82;36.25;44.1;78;3;1;7;11
2025;10;7;6;4.02;2.5;0;51.58;53.2;83;6;6;1;3
2025;11;7;6;4.09;1.2;10.64;34.23;55.8;78;6;3;10;12
2025;12;7;6;2.71;3.5;9.32;35.08;48.8;80;2;10;6;10
2025;13;7;6;5.51;3.6;10.83;31.94;42.8;75;11;6;8;13
2025;14;7;6;5.52;3.7;8.91;31.8;43;26;7;8;6;13
2025;15;7;6;4.16;2.4;2.88;43.39;40.6;65;7;4;2;11
2025;16;7;6;3.48;3.4;1.96;46.57;42.4;76;4;10;1;4
2025;17;7;6;5.72;2.6;4.14;50.07;45.7;61;7;3;1;2
2025;18;7;6;2.89;1.3;3.61;46.74;50.2;63;2;4;1;2
2025;19;7;6;2.88;2.5;2.59;50.28;48.2;58;3;7;1;1
2025;20;7;6;2.26;3.7;3.05;49.76;45.2;72;2;7;1;1
2025;21;7;6;3.25;3.7;2.79;48.49;41.4;59;1;7;1;4
2025;22;7;6;3.44;2.6;3.35;55.22;42.3;74;2;7;1;1
2025;23;7;6;4.39;1.2;3.3;53.8;38;73;4;3;1;2
2025;24;7;6;2.4;4;4.12;54.69;41.3;69;2;9;1;2
2025;25;7;6;3.61;1.3;3.67;53.94;34.6;87;6;3;2;3
2025;26;7;6;2.21;1.3;4.53;52.92;35.8;79;3;5;4;3
2025;27;7;6;3.48;1.2;4.07;52.91;32.9;80;6;2;2;2
2025;28;7;6;3.48;1.2;4.26;54.53;35.2;77;6;2;4;2
2025;29;7;6;4.48;3.9;4.8;54.8;35.1;67;7;9;3;3
2025;30;7;6;4.4;0;4.51;52.96;35.4;85;8;1;2;2
2025;31;7;6;3.71;2.5;5.09;52.91;35.9;71;3;9;5;4
2025;32;7;6;4.53;1.2;4.72;51.38;32.3;73;7;3;4;5
2025;33;7;6;4.73;5;4.65;50.86;32.2;67;8;10;2;5
2025;34;7;6;6.08;0;5.35;53.27;33.8;80;10;1;4;5
2025;35;7;6;4.94;0;5.77;50.53;31.1;79;8;1;5;5
2025;36;7;6;6.34;1.3;4.53;43.32;31.1;70;9;3;2;5
2025;37;7;6;6.12;0;4.52;53.45;31.1;78;11;1;5;3
2025;38;7;6;4.74;0;3.7;57.42;31.1;74;5;1;4;2
2025;39;7;6;3.78;3.8;3.7;57.42;31.1;90;1;9;4;2
2025;40;7;6;6.95;0;3.29;57.05;36.1;62;11;1;1;2
2025;41;7;6;7.52;0;3.73;57.28;31.1;62;13;1;1;1
2025;42;7;6;3.96;0;4.19;59.92;31.1;71;7;1;1;1
2025;43;7;6;3.61;2.5;5.25;58.1;31.1;80;6;5;2;1
2025;1;14;6;6.12;2.3;11.9;41;53;65;6;4;7;9
2025;2;14;6;3.86;4.6;11;40.3;46.2;60;4;7;4;8
2025;3;14;6;7.42;9.1;9.7;39.5;43.8;77;7;12;5;8
2025;4;14;6;9.61;6.4;10.1;42.2;46.7;65;7;9;7;7
2025;5;14;6;7.59;4.4;5.6;50.9;46.7;65;7;11;2;4
2025;6;14;6;4.88;7.6;11.9;36.9;43.6;77;6;13;5;9
2025;7;14;6;8.27;3.3;6.32;48.1;44.9;77;9;9;2;8
2025;8;14;6;5.87;2.4;6.26;40.37;45.3;82;9;4;2;9
2025;9;14;6;5.18;2.3;6.62;41.22;51.5;75;5;5;3;3
2025;10;14;6;2.48;2.5;0;50.98;53.8;83;4;7;2;4
2025;11;14;6;3.43;2.5;6.7;37.33;58.7;66;4;9;3;9
2025;12;14;6;5.45;2.5;7.85;35.32;56.8;66;9;7;3;9
2025;13;14;6;5.46;6.5;8.17;34.45;47.3;60;10;10;4;10
2025;14;14;6;8.21;2.6;8.08;33.24;46.4;39;13;5;4;12
2025;15;14;6;6.79;4.8;2.09;46.09;44.3;61;13;10;1;6
2025;16;14;6;9.37;2.2;2.37;44.77;45.7;56;11;6;2;5
2025;17;14;6;6.46;1.2;4.74;47.43;52.1;61;10;1;2;5
2025;18;14;6;3.7;1.2;4.22;44.15;55.9;57;7;3;2;6
2025;19;14;6;4.38;3.6;4.42;46.87;57.5;45;11;10;3;6
2025;20;14;6;7.42;2.6;4.99;45.23;56.2;68;13;3;3;5
2025;21;14;6;5.8;1.3;3.78;49.09;49.5;58;9;1;3;3
2025;22;14;6;5.1;1.3;4.07;48.42;50.2;64;9;2;2;9
2025;23;14;6;4.71;1.3;4.05;46.84;46.9;66;5;4;2;12
2025;24;14;6;3.08;1.3;5.22;49.68;46.6;75;6;2;5;6
2025;25;14;6;5.09;1.2;4.03;49.9;46.8;81;13;2;3;6
2025;26;14;6;5.16;1.3;4.66;47.03;50.4;76;9;6;5;7
2025;27;14;6;3.92;1.2;3.79;46.56;46.7;77;8;3;1;10
2025;28;14;6;3.92;1.2;3.12;46.14;49;73;8;3;1;13
2025;29;14;6;4.29;7.4;4.78;46;39.7;77;6;13;2;12
2025;30;14;6;5.13;2.7;5.89;47.54;40.3;72;9;8;5;9
2025;31;14;6;4.38;0;4.8;49.52;44;72;7;1;2;8
2025;32;14;6;5.51;2.5;4.6;50.03;42.1;73;9;8;3;7
2025;33;14;6;4.54;2.4;6.34;49.76;42.2;65;7;3;5;7
2025;34;14;6;4.45;1.2;5.17;50;40.4;77;7;4;3;7
2025;35;14;6;5.12;1.2;5.28;50.49;37.9;62;9;3;3;6
2025;36;14;6;8.36;2.5;7.3;38.57;39.3;65;13;6;8;12
